0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.29367,0.11039,1.3759,-24.68,0.0,0.18095,2.4052,1.0844,0.70633,0.19205,0.61618,0.28908,0.18095,341.94,1.0674,3.4052,0.18095,0.16687,54.449,1.3954,0.19194,0.13404,0.42565,0.45036,0.94622,17.299,0.18524,3.9534,0.27037,0.17492,120.19,3.043,3.043,0.19253,1.0857,0.0,0.70633,0.17755,0.0044087,0.03017,0.177,135.57,81.121,0.89856,0.55525,66.204,0.059419,0.054795,1.3759,0.29367,0.32928,1.1852,1.1852,991.66,0.17755,0.20579,0.82311,0.0,6.7035,4.4994,98.848,3.6925,1.8196,0.0
0.14721,0.66695,5.5307,62.907,0.0,0.30802,5.7932,1.5842,0.85279,0.31513,2.0924,0.24494,0.30802,138.47,2.636,6.7932,0.30802,0.19444,104.81,1.268,0.31421,0.15823,0.67036,0.77986,2.2464,44.181,3.5888,2.9152,0.065081,0.19444,42.305,8.6782,8.6782,0.31408,1.5926,0.0,0.85279,0.19826,0.31857,0.012447,0.19835,176.78,71.966,0.55102,2.4404,129.98,0.2342,0.14784,5.5307,0.14721,0.11523,4.5888,4.5888,548.7,0.19826,0.29393,0.8066,0.0,3.4823,5.0718,33.917,10.762,8.5242,0.0
0.47003,0.51067,2.0868,34.143,-0.0002609,0.087847,1.1275,3.4567,0.52997,0.089974,0.18695,0.033359,0.087847,1487.8,0.24532,2.1275,0.087847,0.025414,19.506,1.0989,0.083509,0.020534,0.3803,0.49564,0.20943,39.274,26.274,3.1633,0.044068,0.025414,50.889,7.194,7.1918,0.086399,3.4704,0.0,0.52997,0.024995,0.69303,0.14119,0.024159,69.154,49.648,0.38423,1.6936,19.946,0.056047,0.016214,2.0862,0.46989,0.139,27.267,27.267,743.79,0.024995,0.13393,0.97469,0.0,18.712,7.3518,49.617,7.3563,177.85,0.0
0.25551,0.16764,1.6601,-23.096,0.0,0.09036,2.9138,1.6061,0.74449,0.096761,0.35583,0.10545,0.09036,550.65,0.66286,3.9138,0.09036,0.05626,58.543,0.69184,0.096621,0.044765,0.69669,0.73512,0.5906,15.095,0.28983,3.7273,0.15638,0.059827,61.233,5.9725,5.9359,0.092408,1.6134,0.0,0.74449,0.057535,0.026021,0.048495,0.060158,94.305,35.763,0.2791,0.64572,61.996,0.017616,0.010968,1.65,0.25394,0.16744,1.2871,1.2871,894.7,0.057535,0.096574,0.94399,0.0,6.2348,10.206,57.71,6.3247,2.7767,0.0
0.097863,0.46987,6.4957,59.576,0.0035642,0.18156,9.2184,1.4462,0.90214,0.1817,2.1236,0.14376,0.18156,171.81,2.1244,10.218,0.18156,0.12554,65.987,1.2562,0.17375,0.10206,0.48384,0.69942,1.7775,1261.9,1.0567,4.6077,0.011067,0.12564,24.623,14.923,13.037,0.17884,1.4575,0.0,0.90214,0.12366,0.97648,0.016303,0.12014,119.09,53.105,0.56454,4.0346,75.299,0.14741,0.10193,5.6749,0.085497,0.067459,2.0289,2.0289,19041.0,0.12366,0.16362,0.87534,0.0,5.5314,6.8732,21.578,16.916,3.2526,0.0
0.23566,0.61042,3.5903,37.57,0.0,-0.01278,3.2434,2.6353,0.76434,-0.012767,-0.054231,0.0048078,-0.01278,6788.9,0.053764,4.2434,-0.01278,-0.0048495,46.31,1.0303,-0.016736,-0.0052344,0.30888,0.73907,0.04946,-1322.0,3.9659,3.6051,0.052053,-0.0048495,32.479,11.255,11.255,-0.013033,2.6395,0.0,0.76434,-0.0049454,0.4261,0.90144,-0.0063506,103.28,56.968,-0.041256,2.1714,46.014,-0.042186,-0.016008,3.5903,0.23566,0.088853,4.9659,4.9659,2459.1,-0.0049454,-0.018047,1.0048,0.0,7.8817,6.4071,32.64,11.183,17.122,0.0
0.31227,0.22519,1.7223,38.421,0.0,0.10496,2.2024,1.8507,0.68773,0.11427,0.33666,0.083936,0.10496,733.71,0.49747,3.2024,0.10496,0.056713,8.5895,1.2163,0.11296,0.046296,0.21159,0.25154,0.43574,12.132,0.48632,4.2634,0.0726,0.060414,65.633,5.5739,5.5651,0.11691,1.8521,0.0,0.68773,0.063167,0.57555,0.063722,0.061037,70.509,61.919,1.9673,1.5826,9.1477,0.062582,0.033814,1.7196,0.31177,0.17941,1.4853,1.4853,4130.0,0.063167,0.12459,0.94333,0.0,42.494,5.8948,61.487,5.9362,3.9969,0.0
0.23617,0.67133,4.1967,19.381,0.0,0.25019,3.2342,2.1361,0.76383,0.25944,1.1913,0.11712,0.25019,344.55,1.0594,4.2342,0.25019,0.11712,63.232,1.2489,0.32231,0.11712,0.41794,0.60383,1.0594,34.819,5.657,3.574,0.11056,0.11906,0.0,8.6374,7.6804,0.32933,2.1362,20.111,0.78925,0.15417,0.96957,0.024425,0.15088,115.8,52.569,0.67607,2.4346,74.466,0.0,0.0,3.7318,0.21,0.0,6.4365,6.6508,2517.5,1.0,0.32754,0.85344,0.033282,5.7724,6.9433,35.883,10.172,18.001,0.0
0.58966,0.19185,1.3254,-31.5,-0.0010215,0.05298,0.69589,1.8048,0.41034,0.057526,0.089849,0.041101,0.05298,2901.4,0.1258,1.6959,0.05298,0.029355,68.635,1.1181,0.053368,0.024366,0.71127,0.13442,0.11053,11.742,0.87809,3.9394,0.31319,0.031411,122.86,2.9733,2.9733,0.053077,1.8048,0.0,0.41034,0.029408,0.048213,0.2636,0.029569,152.3,83.666,0.12958,0.74981,70.653,0.032168,0.017824,1.3254,0.58966,0.33632,1.8781,1.8781,1668.8,0.029408,0.10717,0.97395,0.0,5.318,4.3626,119.25,3.0608,8.2605,0.0
0.12633,0.050232,1.4777,-15.185,0.0,0.048444,6.9159,0.61593,0.87367,0.052226,0.46067,0.16944,0.048444,441.83,0.82611,7.9159,0.048444,0.078652,3.6407,1.2428,0.051944,0.12019,0.096297,0.79644,1.0286,13.736,0.059474,5.4044,0.20177,0.078967,68.203,5.3692,4.4695,0.053148,0.61683,0.0,0.87367,0.086289,0.64279,0.03904,0.084335,52.028,48.387,12.049,1.4193,3.9716,-0.0039725,-0.0064495,1.2301,0.10516,0.18625,1.0344,1.0344,12746.0,0.086289,0.084732,0.92149,0.0,100.25,7.5433,62.318,5.8571,0.72925,0.0
0.2543,0.38897,2.5334,68.595,-0.0048614,0.23657,2.9323,1.401,0.7457,0.23658,0.9326,0.16886,0.23657,392.37,0.93025,3.9323,0.23657,0.16886,7.3417,1.3486,0.28936,0.16886,0.51971,0.70136,0.93025,22897.0,1.0884,3.6542,0.05603,0.16886,87.06,5.1127,5.0999,0.10498,1.5929,0.0,0.7457,0.074936,1.1412,0.029294,0.20655,92.008,84.666,8.395,2.4223,7.9308,0.0,0.0,2.5271,0.25366,0.23852,2.0867,2.0867,1754.4,0.24089,0.31724,0.81417,0.0,49.716,4.311,66.088,5.523,3.9203,0.0
0.39858,0.19768,1.939,6.9177,0.0,0.0072373,1.5089,0.9788,0.60142,0.029484,0.03438,0.036362,0.0072373,4087.6,0.089295,2.5089,0.0072373,0.0073941,58.67,0.9785,0.0060182,0.0059882,0.057817,0.5474,0.085842,0.27052,0.33402,5.6431,0.40721,0.0073941,107.49,4.6492,2.4555,0.06258,1.0082,1.3338,0.78949,0.063935,0.1049,0.38654,0.0061486,143.98,85.309,0.037254,1.1917,58.676,-0.022335,-0.022819,1.0241,0.21051,0.21509,1.0162,1.334,1.939,0.26972,0.0,0.79303,0.31271,6.2213,4.2785,78.499,4.6497,1.6539,0.0
0.55951,0.15115,1.662,-8.2077,0.0,0.12127,0.78727,1.0812,0.44049,0.15682,0.53113,0.11215,0.12127,1684.1,0.21673,1.7873,0.12127,0.11215,41.076,1.4558,0.18828,0.11215,0.20265,0.37434,0.21673,5.2963,0.24358,4.2587,0.51083,0.13421,143.17,3.9567,1.6146,0.19114,1.0917,0.89918,0.72718,0.17678,0.25076,0.099056,0.17414,108.77,67.696,0.9966,1.1291,49.163,0.0,0.0,0.67821,0.22832,0.39226,0.70985,1.1719,2742.2,0.46167,0.2753,0.86009,0.65085,8.8859,5.3918,77.075,4.7357,1.7424,0.0
0.16551,0.28525,2.8504,40.952,0.0,0.13573,5.0418,1.402,0.83449,0.13971,0.88045,0.12766,0.13573,337.55,1.0813,6.0418,0.13573,0.096811,37.398,1.0411,0.13965,0.073789,0.45718,0.8276,0.88632,35.074,0.50883,3.8611,0.10328,0.096939,45.171,8.2146,7.6509,0.15633,1.406,0.0,0.83449,0.11151,0.15044,0.030165,0.09961,108.36,70.961,0.72017,1.9186,41.404,0.096404,0.068763,2.6548,0.15416,0.12173,1.4886,1.4886,2071.9,0.11151,0.12397,0.90347,0.0,9.7599,5.1436,40.134,9.0946,2.5009,0.0
0.41395,0.1267,1.5694,-13.528,0.0,0.12471,1.4157,1.023,0.58605,0.15073,0.56042,0.22083,0.12471,668.83,0.54573,2.4157,0.12471,0.12191,48.536,1.0918,0.14347,0.095992,0.23634,0.5543,0.48169,5.5143,0.1947,4.1972,0.40155,0.14389,92.264,3.9685,2.1333,0.14267,1.0338,1.2637,0.75475,0.13947,0.10435,0.056397,0.14024,116.32,67.782,0.72188,0.95806,56.225,0.042273,0.041322,0.84365,0.22253,0.25198,0.90054,1.1598,1995.4,0.13947,0.16756,0.87937,0.28787,7.5202,5.3849,79.396,4.5972,1.572,0.0
0.45265,0.47842,2.2705,46.483,0.0,0.1353,1.2092,2.0823,0.54735,0.13539,0.35932,0.064976,0.1353,1221.1,0.29891,2.2092,0.1353,0.064976,39.244,1.1728,0.16117,0.064976,0.2088,0.44329,0.29891,1945.7,3.2989,3.6893,0.055913,0.065016,253.78,5.2054,4.3303,0.13493,2.1275,0.0,0.54735,0.064797,0.89674,0.09362,0.077397,90.676,51.431,0.60433,1.676,41.691,0.0,0.0,1.8888,0.37655,0.69529,3.7741,3.7741,2339.3,0.73992,0.24719,0.92134,0.0,9.3007,7.0968,66.003,5.53,14.358,0.0
0.46624,0.13178,1.4728,-6.5652,0.0,0.035128,1.1448,1.5872,0.53376,0.054251,0.12603,0.040225,0.035128,2665.4,0.13694,2.1448,0.035128,0.022132,33.94,0.97989,0.053069,0.017982,0.34523,0.51432,0.12281,2.7753,0.22355,3.77,0.28055,0.033456,65.669,5.5875,3.3403,0.038041,1.6116,1.4925,0.70992,0.023967,0.11841,0.19002,0.033435,86.81,52.87,0.19339,0.94328,34.591,0.024351,0.015342,0.88046,0.27872,0.17897,0.90545,1.2043,776.0,0.023967,0.053473,0.9782,0.33003,10.754,6.9037,64.095,5.6947,2.6925,0.0
0.37457,0.45346,2.2106,94.011,0.0,0.57546,1.6697,2.1269,0.62543,0.57763,1.5363,0.28055,0.57546,229.12,1.5931,2.6697,0.57546,0.27056,1.9014,1.2154,0.57748,0.2182,1.4558,0.58584,1.2957,266.72,2.6369,3.6065,0.17604,0.27158,86.748,4.2184,4.2184,0.5509,2.1577,0.0,0.62543,0.25901,0.094633,0.020854,0.27151,136.01,134.11,41.886,2.1811,2.5594,0.55624,0.26152,2.2106,0.37457,0.23706,3.6369,3.6369,1832.6,0.25901,0.74204,0.7333,0.0,191.96,2.7216,64.279,5.6783,12.368,0.0
0.32916,0.2341,1.7964,12.046,0.0,0.1492,2.038,3.6582,0.67084,0.1562,0.50754,0.072075,0.1492,455.67,0.80102,3.038,0.1492,0.040784,11.516,1.1355,0.15081,0.034376,1.1547,0.58053,0.7298,21.531,0.49606,3.9985,0.034868,0.04131,30.866,11.972,10.692,0.18198,3.6582,21.976,0.68962,0.049746,0.70196,0.041361,0.041224,32.1,20.583,1.0895,1.4037,11.971,0.036341,0.0099342,1.6043,0.29397,0.083529,1.4215,1.4613,2332.9,0.049746,0.18746,0.96394,0.02799,31.694,17.733,29.331,12.444,7.7516,0.0
0.23588,0.50017,3.3137,101.58,0.0,0.23155,3.2395,1.43,0.76412,0.23157,1.0711,0.19629,0.23155,306.71,1.1901,4.2395,0.23155,0.16192,42.346,0.95302,0.21855,0.13095,0.56785,0.71918,1.0023,12180.0,1.7633,4.1726,-0.026098,0.16193,64.793,5.6436,5.1722,0.21226,1.4516,0.0,0.76412,0.14843,1.2818,0.02937,0.15283,112.12,69.769,1.1287,2.5462,49.636,0.16939,0.11845,3.0369,0.21618,0.17719,2.6938,2.6938,7442.2,0.14843,0.24507,0.84048,0.0,8.6195,5.2316,55.176,6.6152,5.0414,0.0
0.32081,0.48088,2.6004,42.013,-0.02616,0.18672,2.1155,1.9286,0.67869,0.19361,0.62142,0.10935,0.18672,555.22,0.65739,3.1171,0.18672,0.096817,52.348,1.0471,0.1879,0.075504,0.50641,0.66385,0.52927,27.26,2.1993,4.569,0.11729,0.09757,63.046,5.8108,5.4424,0.18905,1.9423,121.5,0.68285,0.098027,0.32599,0.050423,0.097429,129.34,76.99,0.52646,1.6799,57.823,0.16372,0.084892,2.4355,0.30047,0.17209,3.104,3.123,2.6004,0.098027,0.21456,0.90247,0.0061209,6.9726,4.7409,56.866,6.4186,8.8205,0.0
0.41365,0.041152,1.1453,-20.565,0.00098563,0.028726,1.4175,0.90848,0.58635,0.051451,0.10141,0.060507,0.028726,2746.7,0.13289,2.4175,0.028726,0.03162,31.931,1.419,0.043455,0.02147,0.9971,0.47965,0.1106,1.9122,0.060914,5.3367,0.42261,0.043787,149.82,2.5299,1.7325,0.054596,0.90848,2.7524,0.67534,0.060096,0.10886,0.19783,0.047833,117.95,86.022,0.24542,0.86471,40.479,0.017212,0.018946,0.78428,0.28327,0.39527,0.86792,0.99965,8935.0,0.24038,0.033266,0.81385,0.15177,11.431,4.2431,113.81,3.2072,1.3447,0.0
0.3805,0.22431,1.8044,17.825,0.0,0.083281,1.6281,1.5895,0.6195,0.10027,0.29864,0.052394,0.083281,1667.6,0.21888,2.6281,0.083281,0.052394,32.803,1.0365,0.1166,0.052394,0.31432,0.27816,0.21888,6.8644,0.45149,4.2064,0.23046,0.056486,87.16,5.3317,3.9076,0.10398,1.6047,4.0254,0.70902,0.065418,0.078956,0.10878,0.073355,110.49,77.686,0.58299,1.2921,35.068,0.0,0.0,1.3224,0.27887,0.23879,1.2469,1.4271,3607.7,0.2653,0.13443,0.93713,0.14449,11.127,4.6984,64.036,5.6999,3.1994,0.0
0.21113,0.36691,3.566,50.708,0.0,0.10806,3.7364,1.042,0.78887,0.12004,0.75575,0.21299,0.10806,347.23,1.0512,4.7364,0.10806,0.10371,82.457,1.0231,0.11982,0.083908,0.35278,0.73937,0.95346,10.004,0.74863,4.0974,0.084699,0.11477,55.852,6.5751,4.453,0.10754,1.0602,4.4135,0.85107,0.1032,0.9651,0.030116,0.11499,130.27,47.816,0.37142,1.9197,91.387,0.0059435,0.005704,2.4151,0.14299,0.15209,1.6096,1.7365,4591.6,0.1032,0.11083,0.89807,0.078842,4.4266,7.6334,50.088,7.2872,2.1261,0.0
0.49346,0.20902,1.5155,-10.423,0.0,0.034383,1.0265,1.6845,0.50654,0.036788,0.084801,0.020411,0.034383,5238.5,0.069677,2.0265,0.034383,0.020411,46.244,1.1989,0.044121,0.020411,0.082441,0.49987,0.069677,18.34,0.54215,3.8746,0.2374,0.020582,571.8,4.0688,3.3431,0.03938,1.6961,4.6782,0.59227,0.023378,0.33771,0.37281,0.026192,103.48,57.231,0.1611,0.98914,47.219,0.0,0.0,1.2452,0.40545,1.5666,1.3139,1.5362,1566.0,0.84636,0.067877,0.97408,0.16924,7.8929,6.3776,87.854,4.1546,4.3693,0.0
0.50665,0.18437,1.3639,10.704,0.0,0.15487,0.97374,2.981,0.49335,0.15957,0.30567,0.073789,0.15487,840.73,0.43415,1.9737,0.15487,0.051953,12.202,1.2321,0.15767,0.042041,0.47052,0.47524,0.37583,33.543,0.59669,3.4745,0.13051,0.052599,65.406,5.6015,5.6015,0.15356,2.9976,0.0,0.49335,0.051513,0.23658,0.075813,0.052893,69.934,57.732,1.2575,1.1672,12.817,0.092582,0.031058,1.3639,0.50665,0.17852,1.5967,1.5967,549.73,0.051513,0.25402,0.94834,0.0,29.912,6.3223,62.036,5.8836,9.6477,0.0
0.19561,0.51015,3.6233,142.53,0.0,0.31212,4.1122,1.3939,0.80439,0.31313,1.605,0.23393,0.31212,218.97,1.6669,5.1122,0.31212,0.22393,19.95,1.0336,0.30829,0.18303,0.77521,0.80015,1.3755,305.19,1.727,4.0717,0.088705,0.22394,65.073,5.612,5.5792,0.30306,1.4045,0.0,0.80439,0.21743,0.40813,0.020235,0.22118,163.73,143.78,3.3487,3.2315,25.479,0.29434,0.21117,3.6021,0.19447,0.17819,2.7232,2.7232,6016.8,0.21743,0.31715,0.77777,0.0,18.296,2.5386,50.924,7.1675,4.7187,0.0
0.4418,0.16314,1.5793,-46.185,0.0,0.04423,1.2635,0.65783,0.5582,0.065519,0.15707,0.09285,0.04423,2640.1,0.13825,2.2635,0.04423,0.067237,131.15,0.64162,0.057943,0.050134,0.15548,0.48741,0.11279,2.7218,0.2938,3.4723,0.63305,0.078958,169.28,2.1617,1.3778,0.05065,0.67425,1.3007,0.71839,0.076995,0.099604,0.1969,0.088081,231.2,100.05,0.13952,0.73991,141.73,0.041094,0.062468,1.0067,0.2816,0.46261,1.0053,1.2938,483.98,0.076994,0.059082,0.9344,0.28698,2.783,3.6483,156.25,2.336,1.1847,0.0
0.35853,0.40755,3.8376,-6.8791,0.0,0.046125,1.7891,1.3697,0.64147,0.059659,0.32115,0.041941,0.046125,2278.0,0.16023,2.7891,0.046125,0.033676,109.67,1.0508,0.053893,0.027061,0.76096,0.60109,0.13495,3.9821,0.90803,4.7918,0.26176,0.039701,55.899,6.5814,2.6364,0.061096,1.3697,0.66207,0.85237,0.044606,0.09648,0.18326,0.039347,143.19,33.518,0.090064,0.97223,158.91,0.042572,0.031082,1.5373,0.14362,0.15194,1.4292,1.8991,25235.0,0.31531,0.057781,0.7,0.32878,3.3282,10.89,38.274,9.5366,3.0517,0.0
0.40065,0.55992,2.4284,-32.88,0.0,0.036525,1.4959,1.6893,0.59935,0.078238,0.09318,0.037147,0.036525,2330.4,0.15663,2.4959,0.036525,0.021621,150.97,1.3001,0.076176,0.015868,0.072379,0.55785,0.13237,1.8262,11.643,3.382,0.16575,0.02986,88.33,4.1492,4.0594,0.06957,1.7047,0.0,0.59935,0.041182,0.32644,0.13042,0.045092,178.02,27.049,0.038363,0.64583,156.81,0.049948,0.029566,2.3759,0.39198,0.24101,12.462,12.462,1349.3,0.041182,0.044726,0.97857,0.0,2.4176,13.494,84.692,4.3097,35.127,0.0
0.31314,0.18506,1.591,24.453,-0.0045396,0.059665,2.1934,1.0079,0.68686,0.067569,0.19054,0.11713,0.059665,968.08,0.37703,3.1934,0.059665,0.059195,37.426,1.0002,0.045062,0.045859,0.13781,0.087231,0.33411,5.7013,0.3688,4.8979,0.30326,0.066848,119.85,3.413,3.413,0.054301,1.1363,0.0,0.68686,0.053873,0.06564,0.10089,0.044707,172.97,135.54,0.44724,1.2609,35.296,-0.013338,-0.013233,1.591,0.31314,0.29299,1.3688,1.3688,14629.0,0.053873,0.067297,0.94749,0.0,9.7526,2.6929,113.4,3.2188,2.0087,0.0
0.21516,0.39755,3.0448,69.314,0.0,0.41294,3.6478,2.2573,0.78484,0.43527,2.1239,0.19921,0.41294,174.64,2.09,4.6478,0.41294,0.18293,6.508,0.88731,0.43192,0.18293,1.6732,0.069003,2.09,19.345,0.97435,3.9126,0.042865,0.18374,38.525,9.5591,8.6382,0.41525,2.2573,40.282,0.79854,0.18396,0.64257,0.015303,0.19134,75.519,69.012,10.26,2.8377,7.9044,0.39518,0.17507,2.7514,0.19443,0.10461,1.9236,1.9571,3250.9,0.18396,0.52614,0.83323,0.017451,56.085,5.289,31.438,11.61,5.5324,0.0
0.54828,0.10438,1.2317,-11.086,0.0,0.072901,0.82388,1.3273,0.45172,0.075733,0.16184,0.085465,0.072901,1764.2,0.20689,1.8239,0.072901,0.054926,38.866,1.1967,0.067052,0.047159,0.20589,0.42529,0.18809,23.682,0.23447,4.9887,0.40188,0.057059,130.26,2.8045,2.3041,0.065046,1.3391,4.4954,0.5437,0.049008,0.0346,0.16988,0.050519,148.29,109.43,0.44288,0.91797,40.833,0.026519,0.01998,1.012,0.45046,0.35657,1.0147,1.2214,10170.0,0.049008,0.13856,0.94556,0.20363,9.3913,3.3355,123.88,2.9465,2.9815,0.0
0.32409,0.32344,2.0154,35.194,0.0,0.054063,2.0856,1.6623,0.67591,0.066316,0.16973,0.032524,0.054063,2188.1,0.16681,3.0856,0.054063,0.032524,32.897,1.0413,0.083904,0.032524,0.22883,0.4071,0.16681,6.8475,0.90339,3.8716,0.18185,0.038404,79.702,5.4679,5.3741,-0.073061,1.8258,201.69,0.67835,-0.043953,0.078987,0.12875,0.050476,135.44,102.54,0.36086,1.5451,31.397,0.0,0.0,1.9808,0.31853,0.21836,1.8879,1.8947,2406.5,0.12244,0.079985,0.96067,0.0036101,11.095,3.5595,69.944,5.2185,4.6428,0.0
1.334,-0.27651,0.77584,-36.042,-1.0305,0.2115,-0.25054,4.6286,-0.33423,0.2291,0.17146,0.072658,0.2115,1447.9,0.25209,0.74961,0.2115,0.045694,11.137,1.8948,0.2291,0.045694,-0.819,-0.81933,0.25209,13.015,-6.5313,3.1593,0.27727,0.049497,98.799,3.6975,3.419,0.071254,4.7903,33.955,-0.3102,0.015395,0.062478,0.12565,0.049497,69.393,58.256,1.4976,0.17697,11.311,0.1043,0.022533,0.7174,1.2335,0.27068,-7.8947,-7.3272,-399.0,0.015421,-0.63279,0.95215,-0.071886,32.774,6.2655,97.275,3.7522,109.33,1.0
0.9963,-0.24351,0.73786,-267.82,0.0,-0.12959,0.0039079,0.86677,0.0038934,-0.12956,-0.1395,-0.1495,-0.12959,-2806.2,-0.13007,1.0037,-0.12959,-0.1495,215.73,1.1852,-0.1404,-0.1495,-0.10207,0.00019245,-0.13007,-4742.0,-0.77323,3.1307,1.1116,-0.14947,395.57,1.0981,1.0238,-0.10263,0.89053,0.0,0.0038934,-0.1184,0.038637,-0.23654,-0.16198,273.53,57.792,-0.25295,0.59013,183.31,-0.1404,-0.16198,0.68798,0.92894,0.91068,0.012363,0.012363,-328.98,0.011102,-33.283,1.0194,0.0,1.6919,6.3157,391.18,0.93307,2.7523,1.0
0.64146,0.21814,1.3427,-84.145,-0.063053,0.071695,0.55896,2.3128,0.35854,0.091085,0.11262,0.037967,0.071695,2666.3,0.1369,1.559,0.071695,0.030998,114.88,0.94458,0.087538,0.02788,0.032508,0.0014403,0.12565,4.5144,1.5018,2.9243,0.26617,0.039382,104.72,3.4969,3.4704,0.09443,2.3168,0.0,0.35854,0.040829,0.051253,0.20628,0.037849,129.74,14.865,0.088583,1.1947,119.75,0.071421,0.03088,1.3325,0.6366,0.28691,2.4683,2.4683,183.26,0.040659,0.17984,0.96085,0.0,3.1773,24.555,100.46,3.6331,15.922,1.0
1.1005,-0.18344,0.83216,-155.08,0.0,-0.081825,-0.091303,1.4223,-0.10048,-0.08136,-0.074868,-0.046319,-0.081825,-6097.0,-0.059865,0.90869,-0.081825,-0.057529,121.83,0.84642,-0.13937,-0.057529,-0.23604,-0.19114,-0.059865,-299.46,-2.0247,3.8207,0.76214,-0.057205,254.0,1.4447,1.4348,-0.14833,1.4977,73.057,-0.094527,-0.10429,0.028895,-0.29721,-0.097986,225.29,103.45,-0.17235,0.46329,110.34,-0.15531,-0.1092,0.82645,1.0929,0.69588,-1.109,-1.0433,-1214.0,-0.10422,0.81436,1.0543,-0.059222,2.9959,3.5281,280.47,1.3014,15.699,1.0
0.42492,0.35341,2.0537,-49.101,0.0029086,0.12692,1.3531,1.3844,0.57498,0.1405,0.37841,0.091682,0.12692,1222.0,0.2987,2.3534,0.12692,0.091682,80.981,1.5965,0.13869,0.07381,0.58765,0.39998,0.24047,10.218,1.1357,3.9975,0.30694,0.10077,98.231,3.7418,2.9536,0.13809,1.3844,5.2907,0.64712,0.099746,0.64828,0.10213,0.10018,124.28,43.301,0.33268,1.1379,89.328,0.13869,0.10018,1.6211,0.33541,0.26725,1.8478,2.0796,3514.0,0.099746,0.17772,0.91637,0.12547,4.5072,8.4293,88.433,4.1274,4.4489,1.0
0.85781,0.13289,1.1549,-524.64,0.0,-0.034731,0.16527,0.48113,0.14177,-0.033535,-0.040488,-0.055697,-0.034731,-11684.0,-0.031239,1.1658,-0.034731,-0.072186,660.84,0.85998,-0.033535,-0.072186,-0.056658,0.10855,-0.031239,-28.039,14.514,3.1775,1.771,-0.071592,608.36,0.59998,0.59998,-0.033535,0.48113,0.0,0.14177,-0.0697,0.0069636,-1.1169,-0.0697,747.04,86.202,-0.03987,1.0225,617.78,-0.041468,-0.08619,1.1549,0.85781,1.6667,15.484,15.484,200.0,-0.0697,-0.24497,1.0697,0.0,0.55233,4.2343,650.76,0.56088,52.547,1.0
0.66164,-0.10093,0.7598,-153.61,-0.12851,-0.14392,0.5114,0.6445,0.33836,-0.11205,-0.3425,-0.22331,-0.14392,-1678.0,-0.21752,1.5114,-0.14392,-0.22331,133.99,0.96173,-0.12722,-0.22331,-0.31618,-0.27243,-0.21752,-3.9913,-0.14827,4.0051,1.024,-0.18631,272.89,1.9077,1.2116,-0.14986,0.67476,0.39702,0.5466,-0.23251,0.014787,-0.17335,-0.1974,177.29,43.302,-0.6083,0.19675,107.73,0.0,0.0,0.48254,0.4202,0.74764,0.49706,0.80296,-1021.2,0.12795,-0.42535,1.2353,0.61543,2.7241,8.4291,237.97,1.5338,0.94678,1.0
1.3524,0.555,2.2547,38.517,0.10229,-0.48802,-0.26058,3.4517,-0.35242,-0.08547,-1.1033,-0.1413,-0.48802,-1012.1,-0.36064,0.73941,-0.48802,-0.14139,2.2981,0.83242,-0.087395,-0.14139,-0.2455,-0.38573,-0.36064,-0.2171,221.56,3.1764,0.36816,-0.14139,32.896,11.215,3.6679,-1.4557,4.8747,1.2834,0.40774,-0.42173,0.19035,-0.51749,-0.025319,96.56,94.262,-22.456,0.23948,1.6162,-0.087675,-0.025401,0.73744,0.44234,0.090125,-140.69,162.77,833.05,-0.42193,1.3848,1.0176,-2.157,158.83,3.8722,46.775,7.8033,1377.9,1.0
0.83232,0.11922,1.4035,-11.639,0.0,0.0042131,0.20146,0.9025,0.16768,0.090558,0.014258,0.033426,0.0042131,10070.0,0.036245,1.2015,0.0042131,0.0046683,44.402,0.88193,0.086652,0.0039891,0.036028,0.077761,0.035508,1.0036,0.20368,4.5375,0.92022,0.04489,123.66,2.9656,1.0528,0.030289,0.96686,0.78907,0.55411,0.033561,0.1311,0.24638,0.096014,152.05,107.65,0.032792,1.0319,45.729,0.060698,0.067256,0.49825,0.29549,0.3372,0.28649,0.94671,4110.1,0.033561,0.021471,0.99564,2.3046,8.2204,3.3906,119.51,3.0543,1.542,1.0
0.33884,0.63473,2.8733,-18.157,-0.097162,0.14407,1.9513,2.248,0.66116,0.15717,0.4252,0.068801,0.14407,799.64,0.45645,2.9513,0.14407,0.06409,119.89,1.2056,0.15437,0.046736,0.1995,0.0078995,0.34132,11.785,24.014,3.4749,0.13071,0.06716,59.823,6.2223,6.2223,0.18065,2.2655,0.0,0.66116,0.080362,0.13911,0.068467,0.068672,150.42,30.528,0.14228,0.69401,127.83,0.14379,0.063962,2.8733,0.33884,0.16071,25.014,25.014,1894.7,0.080362,0.1589,0.9364,0.0,3.0444,11.956,55.016,6.6344,85.048,1.0
